PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
     0.2404      3.273     16.184       19.5
     0.2416      3.202     16.091       19.3
     0.2428      3.133     15.998       19.1
     0.2440      3.065     15.905       19.0
     0.2452      2.999     15.813       18.8
     0.2464      2.934     15.721       18.7
     0.2476      2.871     15.630       18.5
     0.2488      2.809     15.540       18.3
     0.2500      2.748     15.450       18.2
     0.2512      2.689     15.360       18.0
     0.2524      2.630     15.271       17.9
     0.2536      2.574     15.183       17.8
     0.2548      2.518     15.095       17.6
     0.2560      2.463     15.008       17.5
     0.2572      2.410     14.921       17.3
     0.2584      2.358     14.834       17.2
     0.2596      2.307     14.748       17.1
     0.2608      2.257     14.663       16.9
     0.2620      2.208     14.578       16.8
     0.2633      2.161     14.494       16.7
     0.2645      2.114     14.410       16.5
     0.2657      2.068     14.326       16.4
     0.2669      2.024     14.243       16.3
     0.2681      1.980     14.161       16.1
     0.2693      1.937     14.079       16.0
     0.2705      1.895     13.997       15.9
     0.2717      1.854     13.916       15.8
     0.2729      1.814     13.836       15.6
     0.2741      1.775     13.756       15.5
     0.2753      1.737     13.676       15.4
     0.2765      1.699     13.597       15.3
     0.2777      1.662     13.518       15.2
     0.2789      1.626     13.440       15.1
     0.2801      1.591     13.362       15.0
     0.2813      1.557     13.285       14.8
     0.2825      1.523     13.208       14.7
     0.2837      1.490     13.131       14.6
     0.2849      1.458     13.055       14.5
     0.2861      1.426     12.980       14.4
     0.2873      1.396     12.904       14.3
     0.2885      1.365     12.830       14.2
     0.2897      1.336     12.755       14.1
     0.2909      1.307     12.682       14.0
     0.2921      1.279     12.608       13.9
     0.2933      1.251     12.535       13.8
     0.2945      1.224     12.463       13.7
     0.2957      1.198     12.390       13.6
     0.2969      1.172     12.319       13.5
     0.2981      1.146     12.247       13.4
     0.2993      1.122     12.176       13.3
     0.3005      1.097     12.106       13.2
     0.3017      1.074     12.036       13.1
     0.3029      1.050     11.966       13.0
     0.3041      1.028     11.897       12.9
     0.3053      1.006     11.828       12.8
     0.3065      0.984     11.759       12.7
     0.3077      0.963     11.691       12.7
     0.3089      0.942     11.624       12.6
     0.3101      0.921     11.556       12.5
     0.3113      0.901     11.489       12.4
     0.3125      0.882     11.423       12.3
     0.3137      0.863     11.357       12.2
     0.3149      0.844     11.291       12.1
     0.3161      0.826     11.226       12.1
     0.3173      0.808     11.161       12.0
     0.3185      0.791     11.096       11.9
     0.3197      0.774     11.032       11.8
     0.3210      0.757     10.968       11.7
     0.3222      0.740     10.904       11.6
     0.3234      0.724     10.841       11.6
     0.3246      0.709     10.778       11.5
     0.3258      0.693     10.716       11.4
     0.3270      0.678     10.654       11.3
     0.3282      0.664     10.592       11.3
     0.3294      0.649     10.531       11.2
     0.3306      0.635     10.470       11.1
     0.3318      0.622     10.409       11.0
     0.3330      0.608     10.349       11.0
     0.3342      0.595     10.289       10.9
     0.3354      0.582     10.230       10.8
     0.3366      0.570     10.170       10.7
     0.3378      0.557     10.112       10.7
     0.3390      0.545     10.053       10.6
     0.3402      0.533      9.995       10.5
     0.3414      0.522      9.937       10.5
     0.3426      0.511      9.879       10.4
     0.3438      0.500      9.822       10.3
     0.3450      0.489      9.765       10.3
     0.3462      0.478      9.709       10.2
     0.3474      0.468      9.653       10.1
     0.3486      0.458      9.597       10.1
     0.3498      0.448      9.541       10.0
     0.3510      0.438      9.486        9.9
     0.3522      0.429      9.431        9.9
     0.3534      0.419      9.376        9.8
     0.3546      0.410      9.322        9.7
     0.3558      0.402      9.268        9.7
     0.3570      0.393      9.214        9.6
     0.3582      0.384      9.161        9.5
     0.3594      0.376      9.108        9.5
     0.3606      0.368      9.055        9.4
     0.3618      0.360      9.003        9.4
     0.3630      0.352      8.951        9.3
     0.3642      0.345      8.899        9.2
     0.3654      0.337      8.847        9.2
     0.3666      0.330      8.796        9.1
     0.3678      0.323      8.745        9.1
     0.3690      0.316      8.695        9.0
     0.3702      0.309      8.644        9.0
     0.3714      0.302      8.594        8.9
     0.3726      0.296      8.544        8.8
     0.3738      0.289      8.495        8.8
     0.3750      0.283      8.446        8.7
     0.3762      0.277      8.397        8.7
     0.3774      0.271      8.348        8.6
     0.3786      0.265      8.300        8.6
     0.3799      0.259      8.252        8.5
     0.3811      0.254      8.204        8.5
     0.3823      0.248      8.156        8.4
     0.3835      0.243      8.109        8.4
     0.3847      0.238      8.062        8.3
     0.3859      0.233      8.016        8.2
     0.3871      0.227      7.969        8.2
     0.3883      0.223      7.923        8.1
     0.3895      0.218      7.877        8.1
     0.3907      0.213      7.832        8.0
     0.3919      0.208      7.786        8.0
     0.3931      0.204      7.741        7.9
     0.3943      0.200      7.696        7.9
     0.3955      0.195      7.652        7.8
     0.3967      0.191      7.607        7.8
     0.3979      0.187      7.563        7.8
     0.3991      0.183      7.520        7.7
     0.4003      0.179      7.476        7.7
     0.4015      0.175      7.433        7.6
     0.4027      0.171      7.390        7.6
     0.4039      0.168      7.347        7.5
     0.4051      0.164      7.304        7.5
     0.4063      0.160      7.262        7.4
     0.4075      0.157      7.220        7.4
     0.4087      0.153      7.178        7.3
     0.4099      0.150      7.137        7.3
     0.4111      0.147      7.095        7.2
     0.4123      0.144      7.054        7.2
     0.4135      0.141      7.013        7.2
     0.4147      0.138      6.973        7.1
     0.4159      0.135      6.932        7.1
     0.4171      0.132      6.892        7.0
     0.4183      0.129      6.852        7.0
     0.4195      0.126      6.813        6.9
     0.4207      0.123      6.773        6.9
     0.4219      0.121      6.734        6.9
     0.4231      0.118      6.695        6.8
     0.4243      0.116      6.656        6.8
     0.4255      0.113      6.618        6.7
     0.4267      0.111      6.579        6.7
     0.4279      0.108      6.541        6.6
     0.4291      0.106      6.503        6.6
     0.4303      0.104      6.466        6.6
     0.4315      0.101      6.428        6.5
     0.4327      0.099      6.391        6.5
     0.4339      0.097      6.354        6.5
     0.4351      0.095      6.317        6.4
     0.4363      0.093      6.281        6.4
     0.4376      0.091      6.244        6.3
     0.4388      0.089      6.208        6.3
     0.4400      0.087      6.172        6.3
     0.4412      0.085      6.137        6.2
     0.4424      0.083      6.101        6.2
     0.4436      0.081      6.066        6.1
     0.4448      0.080      6.031        6.1
     0.4460      0.078      5.996        6.1
     0.4472      0.076      5.961        6.0
     0.4484      0.075      5.926        6.0
     0.4496      0.073      5.892        6.0
     0.4508      0.071      5.858        5.9
     0.4520      0.070      5.824        5.9
     0.4532      0.068      5.790        5.9
     0.4544      0.067      5.757        5.8
     0.4556      0.065      5.724        5.8
     0.4568      0.064      5.690        5.8
     0.4580      0.063      5.657        5.7
     0.4592      0.061      5.625        5.7
     0.4604      0.060      5.592        5.7
     0.4616      0.059      5.560        5.6
     0.4628      0.057      5.528        5.6
     0.4640      0.056      5.496        5.6
     0.4652      0.055      5.464        5.5
     0.4664      0.054      5.432        5.5
     0.4676      0.053      5.401        5.5
     0.4688      0.051      5.369        5.4
     0.4700      0.050      5.338        5.4
     0.4712      0.049      5.307        5.4
     0.4724      0.048      5.277        5.3
     0.4736      0.047      5.246        5.3
     0.4748      0.046      5.216        5.3
     0.4760      0.045      5.185        5.2
     0.4772      0.044      5.155        5.2
     0.4784      0.043      5.126        5.2
     0.4796      0.042      5.096        5.1
     0.4808      0.041      5.066        5.1
     0.4820      0.040      5.037        5.1
     0.4832      0.040      5.008        5.0
     0.4844      0.039      4.979        5.0
     0.4856      0.038      4.950        5.0
     0.4868      0.037      4.921        5.0
     0.4880      0.036      4.893        4.9
     0.4892      0.035      4.865        4.9
     0.4904      0.035      4.836        4.9
     0.4916      0.034      4.808        4.8
     0.4928      0.033      4.781        4.8
     0.4940      0.033      4.753        4.8
     0.4952      0.032      4.725        4.8
     0.4965      0.031      4.698        4.7
     0.4977      0.030      4.671        4.7
     0.4989      0.030      4.644        4.7
     0.5001      0.029      4.617        4.6
     0.5013      0.029      4.590        4.6
     0.5025      0.028      4.564        4.6
     0.5037      0.027      4.537        4.6
     0.5049      0.027      4.511        4.5
     0.5061      0.026      4.485        4.5
     0.5073      0.026      4.459        4.5
     0.5085      0.025      4.433        4.5
     0.5097      0.024      4.407        4.4
     0.5109      0.024      4.382        4.4
     0.5121      0.023      4.356        4.4
     0.5133      0.023      4.331        4.4
     0.5145      0.022      4.306        4.3
     0.5157      0.022      4.281        4.3
     0.5169      0.021      4.256        4.3
     0.5181      0.021      4.232        4.3
     0.5193      0.021      4.207        4.2
     0.5205      0.020      4.183        4.2
     0.5217      0.020      4.159        4.2
     0.5229      0.019      4.135        4.2
     0.5241      0.019      4.111        4.1
     0.5253      0.018      4.087        4.1
     0.5265      0.018      4.063        4.1
     0.5277      0.018      4.040        4.1
     0.5289      0.017      4.016        4.0
     0.5301      0.017      3.993        4.0
     0.5313      0.017      3.970        4.0
     0.5325      0.016      3.947        4.0
     0.5337      0.016      3.924        3.9
     0.5349      0.015      3.901        3.9
     0.5361      0.015      3.879        3.9
     0.5373      0.015      3.856        3.9
     0.5385      0.014      3.834        3.8
     0.5397      0.014      3.812        3.8
     0.5409      0.014      3.790        3.8
     0.5421      0.014      3.768        3.8
     0.5433      0.013      3.746        3.8
     0.5445      0.013      3.724        3.7
     0.5457      0.013      3.703        3.7
     0.5469      0.012      3.681        3.7
     0.5481      0.012      3.660        3.7
     0.5493      0.012      3.639        3.7
     0.5505      0.012      3.618        3.6
     0.5517      0.011      3.597        3.6
     0.5529      0.011      3.576        3.6
     0.5541      0.011      3.555        3.6
     0.5554      0.011      3.535        3.5
     0.5566      0.010      3.514        3.5
     0.5578      0.010      3.494        3.5
     0.5590      0.010      3.474        3.5
     0.5602      0.010      3.453        3.5
     0.5614      0.010      3.433        3.4
     0.5626      0.009      3.414        3.4
     0.5638      0.009      3.394        3.4
     0.5650      0.009      3.374        3.4
     0.5662      0.009      3.355        3.4
     0.5674      0.009      3.335        3.3
     0.5686      0.008      3.316        3.3
     0.5698      0.008      3.297        3.3
     0.5710      0.008      3.278        3.3
     0.5722      0.008      3.259        3.3
     0.5734      0.008      3.240        3.2
     0.5746      0.008      3.221        3.2
     0.5758      0.007      3.202        3.2
     0.5770      0.007      3.184        3.2
     0.5782      0.007      3.165        3.2
     0.5794      0.007      3.147        3.2
     0.5806      0.007      3.129        3.1
     0.5818      0.007      3.111        3.1
     0.5830      0.006      3.093        3.1
     0.5842      0.006      3.075        3.1
     0.5854      0.006      3.057        3.1
     0.5866      0.006      3.039        3.0
     0.5878      0.006      3.022        3.0
     0.5890      0.006      3.004        3.0
     0.5902      0.006      2.987        3.0
     0.5914      0.006      2.969        3.0
     0.5926      0.005      2.952        3.0
     0.5938      0.005      2.935        2.9
     0.5950      0.005      2.918        2.9
     0.5962      0.005      2.901        2.9
     0.5974      0.005      2.884        2.9
     0.5986      0.005      2.868        2.9
     0.5998      0.005      2.851        2.9
     0.6010      0.005      2.835        2.8
     0.6022      0.005      2.818        2.8
     0.6034      0.004      2.802        2.8
     0.6046      0.004      2.786        2.8
     0.6058      0.004      2.770        2.8
     0.6070      0.004      2.754        2.8
     0.6082      0.004      2.738        2.7
     0.6094      0.004      2.722        2.7
     0.6106      0.004      2.706        2.7
     0.6118      0.004      2.690        2.7
     0.6131      0.004      2.675        2.7
     0.6143      0.004      2.659        2.7
     0.6155      0.004      2.644        2.6
     0.6167      0.003      2.629        2.6
     0.6179      0.003      2.613        2.6
     0.6191      0.003      2.598        2.6
     0.6203      0.003      2.583        2.6
     0.6215      0.003      2.568        2.6
     0.6227      0.003      2.553        2.6
     0.6239      0.003      2.539        2.5
     0.6251      0.003      2.524        2.5
     0.6263      0.003      2.509        2.5
     0.6275      0.003      2.495        2.5
     0.6287      0.003      2.480        2.5
     0.6299      0.003      2.466        2.5
     0.6311      0.003      2.452        2.5
     0.6323      0.003      2.437        2.4
     0.6335      0.003      2.423        2.4
     0.6347      0.003      2.409        2.4
     0.6359      0.002      2.395        2.4
     0.6371      0.002      2.381        2.4
     0.6383      0.002      2.368        2.4
     0.6395      0.002      2.354        2.4
     0.6407      0.002      2.340        2.3
     0.6419      0.002      2.327        2.3
     0.6431      0.002      2.313        2.3
     0.6443      0.002      2.300        2.3
     0.6455      0.002      2.287        2.3
     0.6467      0.002      2.273        2.3
     0.6479      0.002      2.260        2.3
     0.6491      0.002      2.247        2.2
     0.6503      0.002      2.234        2.2
     0.6515      0.002      2.221        2.2
     0.6527      0.002      2.208        2.2
     0.6539      0.002      2.196        2.2
     0.6551      0.002      2.183        2.2
     0.6563      0.002      2.170        2.2
     0.6575      0.002      2.158        2.2
     0.6587      0.002      2.145        2.1
     0.6599      0.002      2.133        2.1
     0.6611      0.002      2.120        2.1
     0.6623      0.002      2.108        2.1
     0.6635      0.001      2.096        2.1
