PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    1.5680         15    1.6570         29    1.5680     19.797    1.5680     -1.163
    1.5720         24    1.6610         41    1.5720     19.765    1.5720      0.831
    1.5760         16    1.6650         21    1.5760     19.734    1.5760     -0.880
    1.5800         15    1.6690         24    1.5800     19.703    1.5800     -1.141
    1.5840         18    1.6730         28    1.5840     19.672    1.5840     -0.374
    1.5880         16    1.6770         23    1.5880     19.639    1.5880     -0.858
    1.5920         24    1.6810         22    1.5920     19.607    1.5920      0.861
    1.5960         12    1.6850         23    1.5960     19.577    1.5960     -2.025
    1.6000         20    1.6890         24    1.6000     19.545    1.6000      0.097
    1.6040         18    1.6930         22    1.6040     19.513    1.6040     -0.338
    1.6080         18    1.6970         23    1.6080     19.481    1.6080     -0.331
    1.6120         16    1.7010         24    1.6120     19.449    1.6120     -0.813
    1.6160         13    1.7050         24    1.6160     19.417    1.6160     -1.657
    1.6200         27    1.7090          9    1.6200     19.385    1.6200      1.414
    1.6240         26    1.7130         14    1.6240     19.353    1.6240      1.256
    1.6280         15    1.7170         29    1.6280     19.321    1.6280     -1.048
    1.6320         14    1.7210         23    1.6320     19.289    1.6320     -1.322
    1.6360         22    1.7250         19    1.6360     19.255    1.6360      0.560
    1.6400         23    1.7290         20    1.6400     19.222    1.6400      0.756
    1.6440         22    1.7330         34    1.6440     19.190    1.6440      0.574
    1.6480         19    1.7370         26    1.6480     19.159    1.6480     -0.035
    1.6520         20    1.7410         21    1.6520     19.128    1.6520      0.186
    1.6560         23    1.7450         32    1.6560     19.097    1.6560      0.781
    1.6600         19    1.7490         19    1.6600     19.068    1.6600     -0.015
    1.6640         34    1.7530         20    1.6640     19.036    1.6640      2.494
    1.6680         12    1.7570         15    1.6680     19.004    1.6680     -1.872
    1.6720         19    1.7610         16    1.6720     18.973    1.6720      0.006
    1.6760         18    1.7650         14    1.6760     18.941    1.6760     -0.210
    1.6800         15    1.7690         17    1.6800     18.909    1.6800     -0.948
    1.6840         18    1.7730         17    1.6840     18.877    1.6840     -0.196
    1.6880         20    1.7770         14    1.6880     18.846    1.6880      0.246
    1.6920         14    1.7810         30    1.6920     18.814    1.6920     -1.204
    1.6960         20    1.7850         24    1.6960     18.783    1.6960      0.260
    1.7000         23    1.7890         17    1.7000     18.752    1.7000      0.850
    1.7040         27    1.7930         12    1.7040     18.720    1.7040      1.538
    1.7080         19    1.7970         18    1.7080     18.687    1.7080      0.068
    1.7120         20    1.8010         13    1.7120     18.654    1.7120      0.287
    1.7160         20    1.8050         24    1.7160     18.624    1.7160      0.293
    1.7200         17    1.8090         19    1.7200     18.593    1.7200     -0.365
    1.7240         21    1.8130         15    1.7240     18.561    1.7240      0.509
    1.7280         11    1.8170         22    1.7280     18.530    1.7280     -2.088
    1.7320         20    1.8210         15    1.7320     18.500    1.7320      0.320
    1.7360         13    1.8250         22    1.7360     18.470    1.7360     -1.412
    1.7400         24    1.8290          9    1.7400     18.439    1.7400      1.091
    1.7440         12    1.8330         21    1.7440     18.410    1.7440     -1.713
    1.7480         18    1.8370         21    1.7480     18.379    1.7480     -0.085
    1.7520         19    1.8410          8    1.7520     18.348    1.7520      0.142
    1.7560         20    1.8450         18    1.7560     18.316    1.7560      0.359
    1.7600         15    1.8490         16    1.7600     18.284    1.7600     -0.797
    1.7640         16    1.8530         18    1.7640     18.252    1.7640     -0.531
    1.7680         20    1.8570         13    1.7680     18.221    1.7680      0.379
    1.7720         17    1.8610         10    1.7720     18.189    1.7720     -0.273
    1.7760         19    1.8650         11    1.7760     18.158    1.7760      0.184
    1.7800         13    1.8690         21    1.7800     18.128    1.7800     -1.324
    1.7840         17    1.8730         16    1.7840     18.099    1.7840     -0.252
    1.7880         24    1.8770         19    1.7880     18.068    1.7880      1.163
    1.7920         22    1.8810         15    1.7920     18.036    1.7920      0.809
    1.7960         14    1.8850         15    1.7960     18.005    1.7960     -1.001
    1.8000         19    1.8890         13    1.8000     17.974    1.8000      0.224
    1.8040         22    1.8930          8    1.8040     17.944    1.8040      0.828
    1.8080         23    1.8970         22    1.8080     17.913    1.8080      1.017
    1.8120         13    1.9010         18    1.8120     17.882    1.8120     -1.261
    1.8160         17    1.9050         14    1.8160     17.853    1.8160     -0.196
    1.8200         19    1.9090         17    1.8200     17.822    1.8200      0.257
    1.8240         18    1.9130         11    1.8240     17.792    1.8240      0.047
    1.8280         15    1.9170         18    1.8280     17.760    1.8280     -0.670
    1.8320         11    1.9210         17    1.8320     17.730    1.8320     -1.866
    1.8360         25    1.9250         12    1.8360     17.701    1.8360      1.405
    1.8400         19    1.9290          6    1.8400     17.669    1.8400      0.290
    1.8440         17    1.9330         15    1.8440     17.639    1.8440     -0.147
    1.8480         18    1.9370         17    1.8480     17.609    1.8480      0.088
    1.8520         24    1.9410          6    1.8520     17.579    1.8520      1.259
    1.8560         18    1.9450         17    1.8560     17.548    1.8560      0.101
    1.8600         22    1.9490         17    1.8600     17.517    1.8600      0.915
    1.8640         25    1.9530         10    1.8640     17.486    1.8640      1.446
    1.8680         24    1.9570         13    1.8680     17.457    1.8680      1.283
    1.8720         13    1.9610         11    1.8720     17.427    1.8720     -1.143
    1.8760         20    1.9650          7    1.8760     17.397    1.8760      0.555
    1.8800         19    1.9690         15    1.8800     17.367    1.8800      0.356
    1.8840         18    1.9730         12    1.8840     17.337    1.8840      0.148
    1.8880         25    1.9770          7    1.8880     17.307    1.8880      1.481
    1.8920         16    1.9810          7    1.8920     17.276    1.8920     -0.301
    1.8960          9    1.9850         12    1.8960     17.247    1.8960     -2.486
    1.9000         19    1.9890          9    1.9000     17.218    1.9000      0.389
    1.9040         29    1.9930         22    1.9040     17.188    1.9040      2.121
    1.9080         18    1.9970          8    1.9080     17.159    1.9080      0.188
    1.9120         20    2.0010         11    1.9120     17.129    1.9120      0.612
    1.9160         18    2.0050         11    1.9160     17.100    1.9160      0.201
    1.9200         10    2.0090         11    1.9200     17.071    1.9200     -2.041
    1.9240         20    2.0130         14    1.9240     17.041    1.9240      0.631
    1.9280         20    2.0170         12    1.9280     17.010    1.9280      0.638
    1.9320         13    2.0210          9    1.9320     16.981    1.9320     -1.028
    1.9360         19    2.0250         20    1.9360     16.952    1.9360      0.447
    1.9400         12    2.0290          9    1.9400     16.921    1.9400     -1.315
    1.9440         13    2.0330         16    1.9440     16.892    1.9440     -1.005
    1.9480         15    2.0370         10    1.9480     16.864    1.9480     -0.452
    1.9520         15    2.0410          7    1.9520     16.834    1.9520     -0.445
    1.9560         14    2.0450         10    1.9560     16.804    1.9560     -0.701
    1.9600         13    2.0490         13    1.9600     16.775    1.9600     -0.975
    1.9640         14    2.0530          9    1.9640     16.745    1.9640     -0.686
    1.9680         24    2.0570          8    1.9680     16.716    1.9680      1.429
    1.9720         12    2.0610          6    1.9720     16.687    1.9720     -1.252
    1.9760         20    2.0650         11    1.9760     16.657    1.9760      0.713
    1.9800         14    2.0690         13    1.9800     16.627    1.9800     -0.657
    1.9840          3    2.0730         12    1.9840     16.598    1.9840     -6.460
    1.9880         28    2.0770          5    1.9880     16.568    1.9880      2.087
    1.9920         16    2.0810          5    1.9920     16.541    1.9920     -0.127
    1.9960         12    2.0850         13    1.9960     16.512    1.9960     -1.206
    2.0000         17    2.0890          6    2.0000     16.482    2.0000      0.119
    2.0040         19    2.0930         12    2.0040     16.454    2.0040      0.556
    2.0080         12    2.0970         15    2.0080     16.425    2.0080     -1.182
    2.0120         21    2.1010         12    2.0120     16.396    2.0120      0.960
    2.0160         26    2.1050         11    2.0160     16.368    2.0160      1.820
    2.0200         16    2.1090         10    2.0200     16.339    2.0200     -0.080
    2.0240         22    2.1130         11    2.0240     16.311    2.0240      1.161
    2.0280         14    2.1170         10    2.0280     16.283    2.0280     -0.571
    2.0320         14    2.1210         10    2.0320     16.255    2.0320     -0.564
    2.0360         21    2.1250          8    2.0360     16.226    2.0360      0.995
    2.0400         15    2.1290         11    2.0400     16.197    2.0400     -0.290
    2.0440         19    2.1330         10    2.0440     16.169    2.0440      0.618
    2.0480         24    2.1370         13    2.0480     16.140    2.0480      1.541
    2.0520         22    2.1410          8    2.0520     16.112    2.0520      1.202
    2.0560         14    2.1450          6    2.0560     16.083    2.0560     -0.521
    2.0600         14    2.1490          8    2.0600     16.054    2.0600     -0.514
    2.0640         22    2.1530         13    2.0640     16.026    2.0640      1.219
    2.0680         24    2.1570         10    2.0680     15.998    2.0680      1.569
    2.0720         12    2.1610         14    2.0720     15.970    2.0720     -1.061
    2.0760         14    2.1650          9    2.0760     15.942    2.0760     -0.485
    2.0800         15    2.1690          8    2.0800     15.913    2.0800     -0.221
    2.0840         20    2.1730         10    2.0840     15.885    2.0840      0.877
    2.0880         23    2.1770          4    2.0880     15.856    2.0880      1.429
    2.0920         15    2.1810          8    2.0920     15.829    2.0920     -0.201
    2.0960         23    2.1850          7    2.0960     15.802    2.0960      1.440
    2.1000         16    2.1890          9    2.1000     15.774    2.1000      0.053
    2.1040         16    2.1930         13    2.1040     15.747    2.1040      0.060
    2.1080         17    2.1970          5    2.1080     15.719    2.1080      0.294
    2.1120         16    2.2010          6    2.1120     15.692    2.1120      0.073
    2.1160         17    2.2050          5    2.1160     15.664    2.1160      0.307
    2.1200         11    2.2090          9    2.1200     15.636    2.1200     -1.286
    2.1240         17    2.2130          9    2.1240     15.609    2.1240      0.319
